Date,Open,High,Low,Close,Adj Close,Volume
8/29/2011,17.200001,17.93,17.040001,17.48,10.596793,293285
8/30/2011,17.629999,17.799999,17.049999,17.290001,10.481612,519480
9/2/2011,17.299999,17.780001,17.15,17.209999,10.433114,128750
9/5/2011,17,17.43,16.440001,17.280001,10.475551,174330
9/6/2011,17.4,17.41,16.700001,16.92,10.25731,475320
9/7/2011,17.280001,17.360001,16.92,17.08,10.354305,309785
9/8/2011,17.1,17.370001,16.73,16.860001,10.220937,582955
9/9/2011,17,17.190001,16.5,16.620001,10.075443,338300
9/12/2011,16.4,16.530001,16,16,9.699584,466935
9/13/2011,16.33,16.379999,15.88,15.99,9.693521,315740
9/14/2011,16.15,16.200001,15.81,15.94,9.663209,220050
9/15/2011,16.059999,16.200001,15.85,15.95,9.669271,194570
9/16/2011,16.030001,16.18,15.9,15.97,9.681397,180500
9/19/2011,16.030001,16.18,15.79,15.85,9.60865,238320
9/20/2011,16.1,16.1,15.76,16,9.699584,330265
9/21/2011,16.01,16.16,15.8,15.89,9.632898,404440
9/22/2011,16,16,15.6,15.63,9.475281,182405
9/23/2011,15.63,15.63,14.97,15.06,9.129733,255910
9/26/2011,15.4,15.4,14.53,14.72,8.923617,246845
9/27/2011,14.97,15.15,14.82,14.92,9.044861,470045
9/28/2011,15.32,15.4,14.93,15.08,9.141857,688435
9/29/2011,15.05,15.88,14.93,15.12,9.166105,1393285
9/30/2011,15.08,15.3,14.81,14.88,9.020612,248710
10/3/2011,15,15.32,14.5,14.53,8.808433,1702130
10/4/2011,14.76,14.93,14.4,14.45,8.759936,446075
10/5/2011,14.53,14.69,14.24,14.27,8.650816,299335
10/7/2011,14.47,14.66,14.08,14.13,8.565945,307965
10/10/2011,14,14.4,13.82,13.97,8.468948,2311520
10/11/2011,14.18,14.2,13.9,13.96,8.462887,807265
10/12/2011,13.96,14.1,13.9,14.01,8.493197,621615
10/13/2011,14.1,14.26,13.81,13.89,8.420451,745885
10/14/2011,14.02,14.14,13.83,13.92,8.438638,668165
10/17/2011,13.98,14,13.8,13.87,8.408327,478825
10/18/2011,13.8,13.86,13.6,13.65,8.274956,365910
10/19/2011,13.8,13.89,13.74,13.81,8.371954,170510
10/20/2011,13.62,13.89,13.51,13.82,8.378015,198405
10/21/2011,13.72,14.54,13.72,14.05,8.517447,1117480
10/24/2011,14.05,14.24,13.89,14.01,8.493197,280735
10/25/2011,13.85,13.97,13.63,13.78,8.353766,350360
10/28/2011,14.19,14.35,14.05,14.28,8.656878,270280
10/31/2011,14.2,14.58,14.2,14.5,8.790247,367460
11/1/2011,14.5,14.58,14.22,14.47,8.77206,117440
11/2/2011,14.5,14.88,14.23,14.74,8.93574,444310
11/3/2011,14.74,14.98,14.62,14.83,8.990301,219690
11/4/2011,14.85,15.3,14.82,15.05,9.123671,461730
11/8/2011,15.08,15.29,15.02,15.21,9.220666,206200
11/9/2011,15.56,15.78,15.23,15.36,9.3116,628015
11/11/2011,15.2,15.45,14.74,14.95,9.063047,714955
11/14/2011,15.15,15.2,14.62,14.66,8.887243,344090
11/15/2011,14.2,14.2,13.5,13.56,8.220397,509635
11/16/2011,13.6,13.6,13.14,13.34,8.087028,188195
11/17/2011,13.5,13.52,13.1,13.2,8.002155,144555
11/18/2011,13.2,13.3,12.52,12.78,7.747541,262160
11/21/2011,12.8,12.99,12.22,12.46,7.55355,267440
11/22/2011,12.32,12.98,12.25,12.77,7.74148,217730
11/23/2011,12.6,12.79,12.26,12.43,7.535363,198210
11/24/2011,12.43,12.96,12.25,12.51,7.583861,310145
11/25/2011,12.2,13,12.2,12.75,7.729355,632515
11/28/2011,12.97,13.27,12.97,13.14,7.965783,148725
11/29/2011,13.02,13.7,13.02,13.61,8.250708,272940
11/30/2011,13.51,13.69,13.25,13.38,8.111276,78000
12/1/2011,13.59,13.82,13.4,13.44,8.147649,120145
12/2/2011,13.23,13.58,13.23,13.49,8.17796,112035
12/5/2011,13.42,14.32,13.42,13.79,8.359828,594440
12/7/2011,13.72,13.98,13.6,13.68,8.293143,105155
12/8/2011,13.7,13.7,13.2,13.26,8.038529,122610
12/9/2011,13,13.11,12.84,12.88,7.808165,127305
12/12/2011,13.17,13.17,12.48,12.62,7.650547,96750
12/13/2011,12.46,12.57,12.22,12.4,7.517176,112480
12/14/2011,12.4,12.62,12.2,12.23,7.414118,95725
12/15/2011,12.1,12.66,11.75,12.43,7.535363,529405
12/16/2011,12.48,12.86,12.1,12.3,7.456554,295455
12/19/2011,12.2,12.35,11.83,11.98,7.262563,142900
12/20/2011,11.8,12.16,11.61,11.78,7.141318,107350
12/21/2011,11.85,12.18,11.76,12.07,7.317124,204405
12/22/2011,11.83,12.3,11.83,12.17,7.377746,96095
12/23/2011,12.28,12.58,12.28,12.5,7.577799,190665
12/26/2011,12.56,12.76,12.54,12.71,7.705106,145300
12/27/2011,12.8,13,12.44,12.53,7.595987,101980
12/28/2011,12.45,12.58,11.83,11.98,7.262563,239600
12/29/2011,12,12.14,11.82,12.01,7.280748,74795
12/30/2011,12.3,12.67,11.96,12.15,7.365621,411595
1/2/2012,12.08,12.27,11.82,11.99,7.268626,137595
1/3/2012,12.1,12.4,12,12.32,7.468678,136930
1/4/2012,12.33,12.45,12.17,12.24,7.42018,106060
1/5/2012,12.1,12.5,12.1,12.25,7.426242,94680
1/6/2012,12.22,12.43,12.12,12.29,7.450491,67335
1/9/2012,12.24,12.8,12.24,12.72,7.711169,135665
1/10/2012,13.1,13.73,12.83,13.57,8.226459,579995
1/11/2012,13.7,14.52,13.5,13.8,8.36589,500445
1/12/2012,13.7,14.66,13.54,14.32,8.681127,399805
1/13/2012,14.1,15.18,14.02,14.49,8.784185,923725
1/16/2012,14.69,14.8,14,14.14,8.572008,328665
1/17/2012,14.4,14.76,14.22,14.46,8.765997,292615
1/18/2012,14.46,14.51,13.8,13.93,8.4447,199090
1/19/2012,14.2,14.3,13.92,14.02,8.49926,118210
1/20/2012,14.1,14.39,13.95,14.07,8.529572,170940
1/23/2012,14,14.75,13.93,14.29,8.662941,444920
1/24/2012,14.42,14.84,14.3,14.55,8.820559,572675
1/25/2012,14.51,14.65,14.3,14.35,8.699314,160455
1/27/2012,14.44,14.98,14.4,14.84,8.996364,399505
1/30/2012,14.64,15.18,14.41,14.64,8.87512,524555
1/31/2012,15,15.32,14.78,15.17,9.196416,625270
2/1/2012,15.18,15.95,15.13,15.75,9.548026,1237695
2/2/2012,15.51,15.91,15.22,15.31,9.281288,243580
2/3/2012,15.22,15.5,15.1,15.31,9.281288,186415
2/6/2012,15.6,16.879999,15.42,16.049999,9.729895,1244540
2/7/2012,16.200001,16.549999,16,16.030001,9.71777,445420
2/8/2012,16,16.32,15.8,16.1,9.760205,361455
2/9/2012,16.23,16.690001,16.08,16.57,10.045131,791960
2/10/2012,16,16.879999,15.42,16.67,10.105753,1602790
2/13/2012,16.700001,17.299999,16.639999,16.959999,10.281557,815695
2/14/2012,17,17.18,16.52,16.620001,10.075443,335660
2/15/2012,16.67,17.379999,16.549999,17.200001,10.427052,1043630
2/16/2012,17.07,17.76,17.07,17.27,10.469487,775750
2/17/2012,17.389999,17.6,16.82,16.9,10.245184,464475
2/21/2012,17.200001,17.200001,16.719999,16.870001,10.226998,206035
2/22/2012,16.860001,17.18,16,16.24,9.845077,417835
2/23/2012,16.02,16.370001,15.64,15.84,9.602588,144480
2/24/2012,16.280001,16.780001,16.059999,16.219999,9.832952,241090
2/27/2012,16.4,16.780001,15.05,15.19,9.208541,164765
2/28/2012,15.74,16.15,15.22,15.75,9.548026,345370
2/29/2012,15.99,16.32,15.6,15.96,9.675334,139030
3/1/2012,16.290001,16.290001,15.52,15.61,9.463156,131425
3/2/2012,15.65,16.09,15.14,15.46,9.372222,454995
3/5/2012,14.47,15.7,14.47,14.97,9.075172,137060
3/6/2012,14.57,15.2,13.88,14.61,8.856931,173010
3/7/2012,14.62,14.62,14.05,14.18,8.596255,251985
3/9/2012,14.58,14.77,14.3,14.43,8.747813,141165
3/12/2012,14.56,14.6,14.08,14.59,8.844808,203445
3/13/2012,14.78,14.8,14.42,14.6,8.850869,448235
3/14/2012,14.78,14.97,14.54,14.58,8.838745,234705
3/15/2012,14.58,14.78,14.32,14.42,8.74175,80670
3/16/2012,14.58,15,14.26,14.79,8.966053,332765
3/19/2012,14.56,14.77,14.05,14.36,8.705376,274110
3/20/2012,14.74,14.74,14.05,14.2,8.608381,130230
3/21/2012,14.21,14.96,14.21,14.86,9.008487,209865
3/22/2012,15.6,16.540001,14.1,14.33,8.687188,864930
3/23/2012,14.33,14.65,14.29,14.45,8.759936,165370
3/26/2012,14.4,14.81,14.12,14.37,8.711438,189945
3/27/2012,14.4,14.8,14.1,14.52,8.802372,182105
3/28/2012,14.6,14.6,14.02,14.06,8.523509,113390
3/29/2012,14,16.09,13.93,14.94,9.056986,1886075
3/30/2012,15,16.790001,14.5,16.120001,9.772331,804375
4/2/2012,16.4,16.58,16.02,16.139999,9.784453,273220
4/3/2012,15,16.6,15,15.65,9.487405,429630
4/4/2012,15.52,16.59,15.5,16.450001,9.972383,2336460
4/9/2012,16.4,17.1,16.33,16.5,10.002695,3747870
4/10/2012,16.629999,16.700001,16.1,16.309999,9.887512,509450
4/11/2012,16.110001,16.58,15.82,15.92,9.651086,572470
4/12/2012,16.09,16.129999,15.65,15.8,9.578339,258315
4/13/2012,15.83,16.65,15.83,16.01,9.705645,1087165
4/16/2012,16.18,16.35,16.01,16.049999,9.729895,301490
4/17/2012,16.18,16.809999,16.059999,16.469999,9.984509,1046465
4/18/2012,16.58,17,16.309999,16.799999,10.184561,1505570
4/19/2012,17,18.43,16.93,17.940001,10.875658,4896360
4/20/2012,18,18.5,17.4,18,10.91203,2721060
4/23/2012,17.940001,18.700001,17.559999,17.66,10.705915,2129440
4/24/2012,17.84,18.299999,17.48,18.219999,11.045401,1023810
4/25/2012,18.07,18.23,17.299999,17.58,10.657417,771735
4/26/2012,17.93,18,17.43,17.540001,10.633168,835175
4/27/2012,17.77,18.08,17.24,17.43,10.566483,1135105
4/30/2012,17.940001,17.940001,17.24,17.370001,10.530111,524790
5/2/2012,17.690001,17.690001,16.709999,16.780001,10.172439,469125
5/3/2012,16.700001,16.790001,16.120001,16.190001,9.814767,499340
5/4/2012,16.16,16.190001,15.27,15.42,9.347974,637575
5/7/2012,15.4,15.98,14.92,15.81,9.584399,456435
5/8/2012,16.18,16.48,15.63,15.81,9.584399,1027855
5/9/2012,15.6,16.059999,15.43,15.6,9.457092,413765
5/10/2012,15.61,15.85,15.06,15.19,9.208541,301550
5/11/2012,15.2,15.6,15.02,15.54,9.42072,324285
5/14/2012,15.54,16,15.4,15.84,9.602588,340525
5/15/2012,15.7,15.8,15.45,15.67,9.49953,456730
5/16/2012,16.1,16.98,15.8,15.89,9.632898,2935100
5/17/2012,16.200001,16.4,15.72,15.91,9.645023,636225
5/18/2012,15.8,15.8,15.27,15.58,9.444969,319145
5/21/2012,15.9,15.9,15.37,15.46,9.372222,300855
5/22/2012,15.5,15.83,15.33,15.38,9.323725,223105
5/23/2012,15.2,15.4,14.75,14.84,8.996364,313940
5/24/2012,14.8,14.96,14.33,14.92,9.044861,345480
5/25/2012,14.8,15.26,14.8,15.04,9.117607,223145
5/28/2012,15,15.42,15,15.1,9.153981,161750
5/29/2012,15.02,15.86,15.02,15.7,9.517715,415930
5/30/2012,15.42,15.7,15.38,15.44,9.360096,120165
5/31/2012,15.08,15.79,15.02,15.72,9.52984,142710
6/1/2012,15.6,15.76,14.8,15.14,9.178232,200350
6/4/2012,14.99,15.13,14.64,15.03,9.111546,106375
6/5/2012,15.08,15.39,14.9,15,9.09336,111500
6/6/2012,15.04,15.45,15,15.19,9.208541,227460
6/7/2012,15.25,15.38,15.04,15.21,9.220666,314460
6/8/2012,15.24,15.84,15.24,15.51,9.402533,482460
6/11/2012,15.7,16.15,15.7,15.81,9.584399,491670
6/12/2012,14.8,15.98,14.8,15.81,9.584399,193215
6/13/2012,15.85,16,15.73,15.94,9.663209,232050
6/14/2012,16.15,16.99,15.98,16.83,10.202749,2310440
6/15/2012,17,17.25,16.85,17.07,10.348242,941695
6/18/2012,17.15,17.34,16.5,16.83,10.202749,472810
6/19/2012,16.799999,17.129999,16.67,16.99,10.299744,537125
6/20/2012,16.799999,17.049999,16.610001,16.92,10.25731,355295
6/21/2012,16.85,17.4,16.85,17.15,10.396741,182545
6/22/2012,17,18.4,16.889999,18.059999,10.948404,1824855
6/25/2012,18.110001,18.9,17.879999,18.77,11.378823,1278240
6/26/2012,18.700001,19.200001,18.43,19.1,11.578876,1346170
6/27/2012,19.4,19.98,19.23,19.34,11.724372,1295645
6/28/2012,19.299999,19.690001,18.42,18.77,11.378823,1036150
6/29/2012,18.860001,18.9,18.58,18.75,11.366698,392945
7/2/2012,18.6,19.299999,18.5,18.85,11.427321,598160
7/3/2012,19.1,19.370001,18.76,18.889999,11.45157,774830
7/4/2012,18.809999,19.450001,18.809999,19.200001,11.6395,749985
7/5/2012,18.82,20.48,18.82,20.299999,12.306345,2171435
7/6/2012,19.690001,20.9,19.690001,20.360001,12.34272,1230485
7/9/2012,20.4,21,19.959999,20.110001,12.191164,1112995
7/10/2012,20.1,20.66,20.1,20.309999,12.312408,326060
7/11/2012,20.209999,20.639999,19.76,19.950001,12.094168,394210
7/12/2012,19.799999,20,19.4,19.469999,11.803181,471070
7/13/2012,19.639999,19.950001,19.030001,19.24,11.663748,689925
7/16/2012,18.950001,19.389999,18.700001,18.85,11.427321,334030
7/17/2012,18.440001,19.09,18.4,18.58,11.26364,379990
7/18/2012,18.4,19.42,18.219999,19.129999,11.597064,393785
7/19/2012,19.110001,19.799999,18.9,19.280001,13.445063,767780
7/20/2012,18.91,19.280001,18.809999,18.91,13.187039,353990
7/23/2012,16,19,16,18.48,12.887176,427635
7/24/2012,17.68,18.84,17.68,18.18,12.677969,228790
7/25/2012,18.309999,18.9,17.799999,18.209999,12.69889,618605
7/26/2012,18.48,18.48,17.85,17.99,12.545472,497240
7/27/2012,17.66,18.58,17.6,17.73,12.364157,367860
7/30/2012,17.799999,18.200001,17.6,17.99,12.545472,321040
7/31/2012,19.299999,19.6,18.25,18.469999,12.880202,2450180
8/1/2012,18.32,18.799999,18.200001,18.51,12.908097,632970
8/2/2012,18.26,18.93,18.26,18.43,12.85231,902970
8/3/2012,18.030001,18.66,18.030001,18.42,12.845335,469280
8/6/2012,18.299999,18.74,18.299999,18.549999,12.935991,451610
8/7/2012,19,19.16,18.719999,18.84,13.138225,1705745
8/8/2012,19,19,18.450001,18.559999,12.942966,496710
8/9/2012,18.950001,18.950001,18.299999,18.530001,12.922045,314425
8/10/2012,18.299999,18.620001,18.299999,18.51,12.908097,271660
8/13/2012,17.76,18.6,17.76,18.450001,12.866255,217015
8/14/2012,18.540001,18.780001,18.440001,18.52,12.915069,230430
8/16/2012,18.01,20.84,18.01,20.040001,13.975056,3335655
8/17/2012,20.16,21.879999,20.16,21.629999,15.083854,6596630
8/21/2012,21.879999,23.74,21.4,23.17,16.157785,9215780
8/22/2012,23.200001,24.540001,22.76,24.299999,16.945799,6091135
8/23/2012,24.43,25.08,24.219999,24.690001,17.217772,3441605
8/24/2012,24.360001,24.549999,23.040001,23.24,16.206602,1565685
8/27/2012,23.24,24.17,22.450001,22.67,15.809107,1813345
8/28/2012,22.690001,22.690001,21.25,21.540001,15.021092,1260370
8/29/2012,21.77,22.33,21.24,21.379999,14.909515,802510
8/30/2012,21.24,22.049999,21.040001,21.65,15.097804,795300
8/31/2012,21.74,22.17,21.1,21.299999,14.853725,602300
9/3/2012,21.450001,22.1,21.18,21.389999,14.916488,414305
9/4/2012,20.6,21.959999,20.6,21.82,15.216352,780860
9/5/2012,21.059999,22.799999,21.059999,22.08,15.397665,1061595
9/6/2012,21.450001,22.370001,21.450001,21.76,15.17451,382760
9/7/2012,21.82,22.34,21.639999,21.92,15.286089,485775
9/10/2012,23,23.129999,22.209999,22.450001,15.655687,485315
9/11/2012,22.469999,22.780001,22.1,22.23,15.50227,286435
9/12/2012,22.1,23.74,22,23.120001,16.122919,2045695
9/13/2012,23.280001,23.639999,22.5,22.66,15.802134,768690
9/14/2012,22.84,23.6,22.57,22.690001,15.823053,514510
9/17/2012,22.73,23.200001,22.360001,22.530001,15.711477,546595
9/18/2012,20.25,22.9,20.25,22.43,15.64174,469220
9/20/2012,22.5,23,22.219999,22.309999,15.558058,700945
9/21/2012,22.209999,22.59,21.84,21.969999,15.320956,603295
9/24/2012,20.34,22.52,20.34,21.889999,15.265166,594950
9/25/2012,21.4,21.799999,21.15,21.450001,14.95833,820415
9/26/2012,21.559999,22,21.35,21.440001,14.951357,391365
9/27/2012,21.1,21.99,21.1,21.57,15.042011,349390
9/28/2012,21.6,22.120001,21.4,21.709999,15.13964,450685
10/1/2012,21.75,21.99,21.6,21.74,15.160562,263220
10/3/2012,21.1,22.74,21.1,22.34,15.578978,843340
10/4/2012,20.25,22.540001,20.25,21.83,15.223325,336890
10/5/2012,21.799999,22.049999,21.4,21.85,15.237273,349190
10/8/2012,21.35,22.290001,21.35,21.76,15.17451,211665
10/9/2012,21.6,22.280001,21.6,21.799999,15.202404,319870
10/10/2012,21.51,22.08,21.16,21.299999,14.853725,370890
10/11/2012,21.959999,22.200001,21.200001,22.15,15.44648,554055
10/12/2012,22.4,23.25,22.200001,22.360001,15.592927,1504890
10/15/2012,22.02,22.93,22.02,22.290001,15.54411,642850
10/16/2012,22.4,22.74,22,22.040001,15.369772,642730
10/17/2012,22.1,22.27,21.549999,21.75,15.167537,237860
10/18/2012,21.4,22.16,21.4,21.85,15.237273,258595
10/19/2012,21.469999,22.18,21.469999,21.66,15.104775,184985
10/22/2012,21.5,24.540001,21.5,23.959999,16.708698,4927820
10/23/2012,24.4,25.379999,24.120001,25.110001,17.51066,4566210
10/25/2012,24.48,25.6,24.48,25.25,17.60829,1294315
10/29/2012,25.219999,25.76,24.85,24.99,17.426977,819860
10/30/2012,25.030001,26.09,23.83,25.370001,17.691975,2118130
10/31/2012,25.9,26.040001,24.84,25.01,17.440924,2615570
11/1/2012,24.549999,25.280001,24.549999,25.02,17.447897,850305
11/2/2012,25.219999,25.25,23.76,24.02,16.750536,728790
11/5/2012,23.6,24.34,23.25,23.459999,16.360018,537725
11/6/2012,22.389999,23.77,22.389999,23.190001,16.171732,398960
11/7/2012,23.200001,24.120001,23.200001,23.85,16.63199,279155
11/8/2012,23.719999,24.280001,23.219999,23.879999,16.652908,296025
11/9/2012,23.879999,24.290001,22.83,23.15,16.143837,330665
11/12/2012,23.15,23.379999,22.700001,23.07,16.088049,248145
11/15/2012,22.32,23.389999,22.32,22.879999,15.955553,200310
11/16/2012,22.719999,23.17,22.6,22.74,15.857922,213590
11/19/2012,22.51,23.040001,22.219999,22.32,15.565031,150750
11/20/2012,22,23,22,22.629999,15.781211,437910
11/21/2012,22.6,23.200001,22.42,22.6,15.760292,159810
11/22/2012,22.610001,23.639999,22.5,23.32,16.262386,599145
11/23/2012,23.32,23.48,22.209999,22.57,15.73937,276650
11/26/2012,22.209999,22.780001,22.209999,22.379999,15.606872,225895
11/27/2012,22.5,22.93,22.440001,22.51,15.69753,107290
11/29/2012,22.52,22.93,22.4,22.83,15.920685,216585
11/30/2012,22.41,23.549999,22.41,23.030001,16.060156,384020
12/3/2012,22.799999,23.280001,22.5,23.030001,16.060156,213610
12/4/2012,22.92,24.49,22.709999,23,16.039234,250885
12/5/2012,22.68,24.200001,22.68,24.01,16.743565,1144675
12/6/2012,24.08,25,23.93,24.49,17.078297,1531650
12/7/2012,24.52,24.9,24.200001,24.360001,16.987644,499460
12/10/2012,24.299999,24.610001,24.16,24.52,17.09922,258275
12/11/2012,24.620001,24.92,23.76,23.93,16.687777,480565
12/12/2012,23.799999,24.780001,23.799999,24.17,16.855143,296030
12/13/2012,24,24.799999,24,24.059999,16.778433,277385
12/14/2012,24,24.58,23.799999,24.059999,16.778433,148090
12/17/2012,23.83,24.860001,23.83,24.709999,17.231716,491745
12/18/2012,24.83,25.4,24.59,24.709999,17.231716,780940
12/19/2012,25.200001,25.68,24.74,25.24,17.601318,1119760
12/20/2012,25.799999,25.799999,24.82,24.98,17.420006,442385
12/21/2012,25.190001,25.190001,24.02,24.200001,16.876066,317475
12/24/2012,24.4,24.98,24,24.110001,16.813303,316495
12/26/2012,24.02,24.719999,24,24.129999,16.827251,264550
12/27/2012,24.6,24.6,23.9,24.049999,16.77146,319050
12/28/2012,24.559999,24.559999,23.780001,23.99,16.72962,293100
12/31/2012,23.9,24.4,23.540001,24.24,16.903957,231860
1/1/2013,23.4,25.16,23.4,24.76,17.266584,683910
1/2/2013,24.450001,25.200001,24.450001,24.91,17.371189,338875
1/3/2013,25.99,26.16,24.889999,25.620001,17.866314,994965
1/4/2013,25.5,25.799999,25.08,25.200001,17.573421,259865
1/7/2013,24.190001,25.540001,24.190001,25.049999,17.468819,271360
1/8/2013,25.5,25.77,24.91,25.1,17.503689,293995
1/9/2013,25.1,25.639999,24.799999,24.84,17.322374,238565
1/10/2013,24.700001,25.290001,24.559999,24.67,17.203823,174775
1/11/2013,24.6,25.129999,24.219999,24.32,16.959747,183090
1/14/2013,24.200001,24.9,24.200001,24.690001,17.217772,130410
1/15/2013,24.799999,25.76,24.799999,24.940001,17.392109,305285
1/16/2013,24.799999,25.15,24.040001,24.15,16.841196,169690
1/17/2013,24.040001,25.4,24.02,24.559999,17.127113,526280
1/18/2013,23.6,24.84,23.6,24.5,17.08527,94095
1/21/2013,24.32,24.84,24.23,24.41,17.022509,69675
1/22/2013,24.040001,24.530001,24.040001,24.219999,16.890011,90240
1/23/2013,24.16,24.48,23.809999,24.110001,16.813303,66760
1/24/2013,23.620001,24.25,22.360001,22.58,15.746345,323005
1/25/2013,22.110001,23.4,22.110001,23.24,16.206602,157695
1/28/2013,23.4,23.98,23.34,23.5,16.387915,183215
1/29/2013,23.6,23.6,23.01,23.09,16.101995,109425
1/30/2013,23.200001,23.700001,23.030001,23.379999,16.304232,194080
1/31/2013,23.5,23.59,23.02,23.24,16.206602,73270
2/1/2013,23.4,23.6,23.1,23.209999,16.185678,92190
2/4/2013,23.200001,23.389999,22.84,23.120001,16.122919,97480
2/5/2013,23.1,23.1,22.610001,22.700001,15.830029,149655
2/6/2013,22.82,23.1,22.360001,22.74,15.857922,131585
2/7/2013,22.98,23.799999,22.629999,23.32,16.262386,581930
2/8/2013,23.6,24.15,22.870001,23.219999,16.192652,1057735
2/11/2013,23.309999,23.379999,22.299999,22.43,15.64174,180040
2/12/2013,22.610001,23.18,22.030001,22.9,15.969497,403550
2/13/2013,22.959999,23.18,22.450001,22.59,15.753319,116695
2/14/2013,22.540001,22.690001,21.610001,21.74,15.160562,130790
2/15/2013,21.59,22.1,21.4,21.709999,15.13964,124865
2/18/2013,21.77,22.549999,21.76,22.32,15.565031,201420
2/19/2013,22.32,22.82,22.32,22.67,15.809107,287820
2/20/2013,23.09,23.6,22.59,22.92,15.983445,121530
2/21/2013,22.73,22.73,21.799999,21.969999,15.320956,161215
2/22/2013,21.809999,22.35,21.799999,22.040001,15.369772,154560
2/25/2013,21.799999,22.58,21.51,21.66,15.104775,69215
2/26/2013,21.610001,21.610001,21.290001,21.309999,14.860699,71520
2/27/2013,21.34,21.5,21.040001,21.4,14.923463,75750
2/28/2013,21.469999,21.709999,20.73,20.82,14.518994,79600
3/1/2013,20.51,21.33,20.200001,20.290001,14.149395,113665
3/4/2013,20.209999,21.379999,19.65,20.389999,14.219128,225930
3/5/2013,21.4,21.4,20.639999,20.93,14.595703,195475
3/6/2013,21.530001,21.530001,20.700001,20.959999,14.616625,87700
3/7/2013,21.01,21.299999,20.709999,21.17,14.763069,59825
3/8/2013,21.07,21.32,21.049999,21.110001,14.72123,68765
3/11/2013,21.120001,21.299999,20.959999,21,14.644518,54355
3/12/2013,21.190001,21.200001,20.799999,20.870001,14.553863,67720
3/13/2013,20.860001,21.33,20.6,21.1,14.714254,70390
3/14/2013,21,21.200001,20.6,20.860001,14.546888,124565
3/15/2013,20.799999,21.07,20.299999,20.32,14.170315,53070
3/18/2013,20.200001,20.4,20.01,20.15,14.051764,51645
3/19/2013,20.08,20.58,19.799999,19.860001,13.84953,67080
3/20/2013,19.610001,19.85,19.42,19.530001,13.619403,72485
3/21/2013,19.83,21.77,19,20.059999,13.989001,498015
3/22/2013,20.059999,20.059999,18.889999,19.219999,13.403221,99765
3/25/2013,19.75,19.75,18.85,19.040001,13.277698,133485
3/26/2013,18.860001,19.040001,18.790001,18.83,13.131251,96690
3/28/2013,18.91,20.74,18.610001,20.24,14.114528,192620
4/1/2013,20.389999,20.98,19.93,20.809999,14.51202,113905
4/2/2013,20.860001,20.870001,20.219999,20.43,14.247025,96095
4/3/2013,20.200001,20.57,20.139999,20.4,14.226105,92570
4/4/2013,20.610001,20.610001,19.799999,19.879999,13.863477,178285
4/5/2013,19.629999,19.889999,19.6,19.719999,13.7519,30350
4/8/2013,19.6,19.950001,19.6,19.690001,13.73098,26930
4/9/2013,19.6,19.799999,19.4,19.41,13.535719,70550
4/10/2013,20,20,19.219999,19.24,13.417169,57550
4/11/2013,19.440001,20.290001,19.25,19.74,13.765847,91020
4/12/2013,19.709999,19.799999,19.6,19.65,13.703085,57755
4/15/2013,19.549999,19.790001,19.549999,19.690001,13.73098,22190
4/16/2013,19.799999,20.4,19.719999,20.25,14.1215,68800
4/17/2013,20.6,20.85,20.219999,20.780001,14.491101,70845
4/18/2013,20.799999,21.139999,20.610001,20.92,14.588729,282050
4/22/2013,21.16,21.68,21,21.42,14.937409,465820
4/23/2013,21.35,23.959999,21.34,23.049999,16.074102,916110
4/25/2013,23.299999,23.440001,22.129999,22.43,15.64174,378520
4/26/2013,22.459999,23.15,22.1,22.219999,15.495295,195350
4/29/2013,22,23.190001,21.98,22.799999,15.899763,870165
4/30/2013,22.98,23.1,21.959999,22.17,15.460428,190080
5/2/2013,21.780001,22.52,21.610001,22.07,15.390694,191650
5/3/2013,22.01,22.4,21.719999,22.27,15.530165,137400
5/6/2013,22.879999,22.879999,22.200001,22.559999,15.732398,280000
5/7/2013,22.77,23.450001,22.6,23.16,16.15081,308355
5/8/2013,22.82,24.200001,22.82,23.219999,16.192652,526145
5/9/2013,23.67,24.200001,23.15,23.4,16.318178,871285
5/10/2013,23.4,23.76,23.049999,23.110001,16.115946,128185
5/13/2013,22.860001,23.65,22.719999,23.25,16.213573,214435
5/14/2013,22.75,23.59,22.75,23.27,16.227524,77070
5/15/2013,23.4,23.85,22.82,23.719999,16.541332,233775
5/16/2013,23.610001,23.780001,23.440001,23.6,16.457647,178695
5/17/2013,23.5,23.5,23.08,23.200001,16.178707,61735
5/20/2013,23.190001,23.6,23.120001,23.43,16.3391,100725
5/21/2013,23.209999,23.5,23.02,23.219999,16.192652,27630
5/22/2013,23.02,23.33,22.860001,23.01,16.046209,77135
5/23/2013,22.99,23.049999,22.450001,22.610001,15.767264,74445
5/24/2013,22.4,23.360001,22.4,23.25,16.213573,94650
5/27/2013,23.299999,23.99,23.129999,23.51,16.394888,298135
5/28/2013,23.639999,25.299999,23.639999,24.129999,16.827251,1095690
5/29/2013,24.389999,24.9,24.389999,24.66,17.19685,438140
5/30/2013,24.639999,25,24.25,24.610001,17.161983,867635
5/31/2013,24.610001,24.799999,23.219999,23.540001,16.41581,128175
6/3/2013,23.6,23.77,23.200001,23.51,16.394888,74205
6/4/2013,23.41,23.76,23.23,23.379999,16.304232,65835
6/5/2013,23.299999,23.700001,23.200001,23.41,16.325153,36415
6/6/2013,23.200001,23.700001,23.200001,23.59,16.450676,150825
6/7/2013,23.41,23.690001,23.379999,23.4,16.318178,152940
